bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
2,73.7702043,1925.22,125.8953703,22,24,94367.77515
2,53.99656938,793.6,115.2087839,9,37,95911.77548
1,48.59005688,58.87,-21.8447738,23,63,96754.47919
3,115.9646374,938.85,114.8961255,20,35,97504.57315
3,112.3558736,344.82,35.57509635,13,44,96847.86054
4,89.57007706,1356,119.5346271,5,75,94638.82392
2,93.83687101,1836.25,166.2264692,16,12,93393.65317
1,19.9887035,289.76,8.406812562,16,86,93632.74508
5,130.6438677,797.02,26.35850093,2,12,97594.4011
5,143.1052698,1681.62,191.1232776,1,68,94461.41464
3,122.2809466,1699.24,158.5684971,19,67,95436.83676
10,272.381915,1073.65,121.6909698,2,88,99797.32656
2,39.90457073,1016.35,113.3034237,18,17,96692.70077
1,34.47579428,1245.15,41.21819434,2,85,87935.37764
1,62.76054238,1691.53,98.70006892,12,54,90229.87376
4,53.70653571,984.56,145.4298039,16,87,95726.28263
2,29.00745909,1715.15,93.64343085,21,4,91207.19813
1,65.50416653,1628.31,101.1097377,19,71,91711.9524
5,247.2174325,1489.68,134.1888632,2,82,95791.11085
11,262.3402099,872.38,24.11347293,1,30,99242.91117
5,217.6631447,966.92,150.7305514,3,11,99643.8748
5,123.8030937,237.86,28.31098222,3,42,98954.05016
5,134.2643708,1909.74,233.6457196,2,92,94390.14829
1,26.18409786,1286.68,204.0038173,22,67,96004.80456
1,40.56898464,1999.52,142.848549,21,31,93390.72322
2,14.03786643,148.34,-24.13391724,15,9,95774.91493
3,101.2759565,1328.02,180.3506857,4,94,95001.216
9,142.1287197,834.42,95.07151676,1,97,94371.02234
4,80.07913977,1956.28,169.6075259,3,20,93093.23653
2,9.35909651,785.83,-19.68249632,7,33,91323.85533
2,56.45960959,1928.49,133.59298,14,54,89375.52943
2,103.3306293,189.2,-17.76375597,11,95,96992.61996
3,123.4217129,1004.64,169.1361619,5,91,96720.22141
3,149.5152429,413.34,-24.81021682,19,90,98282.45189
2,57.60117559,1383.43,163.7988913,20,1,96394.60639
9,324.0982379,678.32,24.1409201,2,34,104822.6313
4,60.23950627,1019.37,89.81946709,4,89,90959.21158
8,285.3474605,1409.28,129.506822,2,27,100388.8917
2,71.12988242,608.28,96.3127529,15,35,96945.28696
4,133.5861316,287.04,63.58608401,8,82,99200.61158
10,277.3826083,1350.94,71.05728956,1,25,100101.5551
3,56.77475638,479.07,70.03278016,17,88,96082.96105
2,72.85267898,906.06,144.7945665,10,39,97710.37149
1,15.82402937,220.44,42.03276164,23,9,96201.26133
2,40.84227868,1728.28,86.78597603,24,54,91183.55153
3,75.00114262,1025.35,17.78484959,3,88,90249.75753
4,203.1018071,640.73,5.424884031,16,53,98271.04881
3,53.71007456,771.01,125.9911567,10,38,95186.8611
5,213.6698623,907.79,134.3087738,1,34,101043.1438
2,71.84757518,1246.52,127.1356728,24,45,95919.27743
4,119.9213913,504.86,76.88737937,10,59,97212.04092
6,196.599661,79.59,20.86097886,3,56,99903.10014
7,363.5449233,1531.37,191.3129196,1,88,100276.0946
1,20.29282314,1624.46,123.0216013,5,1,88940.16127
7,342.9255321,1027.8,131.7297667,1,39,101825.5303
8,292.7725973,597.69,129.7922759,1,66,103940.8592
1,68.77090419,1335.34,181.3028535,14,75,94713.15755
2,64.49687452,471.14,25.76201176,11,35,97769.84826
1,-0.172058807,821.37,56.62421122,16,69,90638.56306
3,122.8537538,796.33,40.24182099,8,59,96039.7481
3,135.6079855,1859.69,157.1551532,3,87,89928.19073
3,111.600049,1028.93,120.3100789,13,49,98404.11209
2,100.2815285,263.34,32.64024329,22,43,100629.1487
2,44.60755339,984.75,119.8834328,18,6,95379.83396
2,12.2245625,699.08,36.29270404,14,24,92897.34555
4,102.6775571,571.73,34.35658612,11,28,96229.42417
1,37.95647457,1957.87,136.0378168,11,15,91101.17243
5,85.20586781,1121.76,84.54334466,3,55,93555.78663
3,96.85503371,1805.16,126.9001122,18,19,92758.14698
2,52.67921244,1698.1,168.4013536,1,26,89222.33391
2,97.18060897,1171.34,219.9439535,16,88,94808.79306
7,67.58035616,996.91,55.68154476,1,56,93616.77906
3,105.3120318,1917.97,100.2702833,1,14,90562.42844
2,95.47015708,89.81,-0.807757185,7,24,96282.0808
1,19.17651751,1468.8,44.39747083,9,21,90106.64049
5,154.9104304,59.08,-9.299733793,2,77,97954.74395
5,185.4149639,1215.56,188.1657439,3,57,98774.443
2,78.02094528,1630.7,108.1244059,4,72,89972.71429
2,43.225785,1047.83,39.15938935,19,87,94196.94633
2,46.94472261,1405.02,61.5828172,4,21,89389.24944
5,66.43773,1171.77,63.65401978,2,53,93101.19317
2,47.31124121,217.44,-24.78944709,4,38,96327.31773
4,113.7693604,1127.08,173.4523821,13,15,98886.75305
5,241.9603938,544.65,-79.74163134,2,86,97768.71516
3,108.9958433,85.41,-13.50251243,4,9,98895.69011
9,299.1461214,655.09,-7.586964077,1,41,100024.4931
2,57.16380326,780.7,39.63171306,17,85,92154.07758
3,54.30886453,1095.47,93.64188444,11,11,93941.86371
1,38.87231083,1424.06,80.14018092,12,86,90336.37933
6,101.424059,1158.29,24.95347124,2,15,95641.7622
5,253.8581696,1372.52,131.5821161,1,63,96105.13788
9,158.7984009,1121.58,78.61896043,2,54,96389.74441
4,156.4674225,1501.29,25.43193242,14,20,95099.43117
2,46.41892679,1873.55,71.33434584,20,82,88860.63758
6,214.8798348,1144.01,107.4418929,3,10,99674.63054
3,174.4194307,581.8,-1.809333013,6,84,97334.71555
1,27.30212719,1076.71,50.39607487,5,12,90920.79797
4,183.8169153,365.08,57.66617061,14,66,101379.2577
8,252.7601072,690.38,97.45778069,2,24,101453.1999
1,43.16426468,225.3,37.86600553,24,56,99344.30157
9,194.2325436,185.23,15.53725298,1,49,101843.6703
5,222.1013718,902.07,56.00082813,1,97,97657.88437
4,71.6711014,1794.93,88.02361324,22,41,94887.47249
5,161.070103,269.85,-49.70328077,1,33,97340.78326
3,103.9693688,1526.42,95.76849829,11,19,93051.74416
10,366.7880662,592.68,29.83998417,2,0,105716.7369
4,141.5300596,1967.28,122.2716386,20,89,93947.80065
6,104.818351,1821.62,159.3739134,2,80,92600.12705
11,144.1933586,59.3,-81.57959341,2,3,101986.5901
3,91.31548353,1658.67,178.0107459,7,29,94944.05693
3,73.34279676,1560.29,161.2310817,21,18,97374.82168
11,211.0593471,514.29,95.10518723,2,44,100087.2768
9,130.1535335,623.07,143.4597115,1,14,97920.50787
1,3.622623107,1883.43,177.7200878,2,67,88098.30141
3,61.95748491,1742.05,206.1965287,15,68,92399.67809
6,240.2593402,310.09,69.60066109,2,82,100425.7029
4,151.6455207,628.43,-13.55782664,9,27,98979.24715
1,41.9069775,448.11,-10.57219376,24,18,95050.46942
9,386.218383,1401.13,66.99653003,2,40,103668.7448
1,39.89483625,532.84,36.82184497,24,11,99172.79774
6,274.0848415,1993.41,132.6677487,1,43,97543.25806
4,156.5519655,474.02,53.06527648,7,22,100905.7691
3,82.41886387,1001.43,140.8162274,10,51,96447.65297
9,260.091363,194.7,51.63147414,1,1,106192.3042
3,103.8340501,1480.73,186.3457085,15,35,96443.07013
6,112.269478,106.2,-78.55344488,1,54,96510.43781
2,87.99561065,1591.26,68.42942419,10,97,89112.06967
11,370.3161946,1566.61,233.1798988,1,74,101915.1575
4,126.1145941,435.02,88.6357721,2,44,97526.88342
2,66.49063623,55.73,-10.45317964,3,40,96818.37733
3,115.4064149,828.51,81.59949517,11,86,96583.12806
2,101.1582011,1431.79,102.0975918,22,50,96984.02799
2,91.89502452,1662.05,194.1180841,23,27,97242.18736
5,124.8970361,1873.81,179.154472,3,35,94877.08328
1,24.89051935,512.25,61.75588508,3,71,91176.86558
2,19.28937378,1812.47,78.71079861,15,73,88844.73979
4,31.64536712,537.65,-21.34548208,12,37,92739.05349
2,45.62496755,916.5,170.9810694,22,92,95212.49929
4,180.0172506,826.54,49.04326926,19,53,99008.77958
4,173.1130114,158.99,-58.77781711,22,86,98922.26619
3,103.2592069,1644.95,138.027826,24,10,95174.53118
2,101.7680393,1898.39,135.289782,24,50,95001.3066
2,32.68185908,1297.25,116.3420059,23,80,92904.23293
3,66.13809377,1882.28,262.3725167,15,33,93347.65611
2,89.0591942,744.52,57.56506099,2,72,91681.06723
7,289.7891595,434.54,53.97888302,1,85,101475.4597
1,40.38608437,803.6,101.1535408,15,29,96869.991
4,86.41566931,51.92,26.36974841,15,2,99078.49813
3,112.5171755,1242.73,56.90727717,8,32,93482.46148
3,104.3414873,368.35,110.9072016,8,28,98137.52553
1,70.11224395,1435.85,167.8160276,22,15,96581.68263
3,47.88809832,1085.03,193.9429869,12,57,94651.52457
2,104.8430305,113.89,22.28947549,22,79,99233.06844
4,177.9663625,1127.87,110.2269524,11,56,95726.58685
5,216.8255292,587.4,46.52320635,2,59,100958.9061
3,129.6191313,82.32,-53.68001673,18,44,99116.2049
1,48.60008001,967.23,16.75255419,1,5,90971.11949
7,330.005662,1845.41,155.6569339,1,83,99270.87026
4,155.0823373,1619.85,99.75518135,14,84,92463.63128
2,52.54771245,1217.26,61.1440968,2,57,90851.31322
3,130.9138445,1921.24,253.8345662,10,82,94408.1708
2,66.01522115,1092.99,95.90289649,1,14,94095.71636
3,41.41084743,1670.83,130.4790951,10,21,90551.12442
1,31.77123956,1974.11,201.7439737,23,83,90257.7663
2,102.4572042,674.7,84.77875632,24,61,97736.08021
2,67.30646839,464.28,55.34083982,10,90,95148.98159
4,29.13274829,1812.92,149.1404109,2,25,89441.28499
3,54.44609379,1701.58,107.0010343,19,15,91913.61579
2,82.9673801,1443.59,126.5593196,5,87,93217.8615
9,263.1743789,690.45,115.0383781,1,30,102078.0692
4,127.6226773,596.06,-1.200848587,16,71,96671.1493
1,48.48156019,1571.76,180.0286974,10,92,89461.47781
1,74.68679934,1270.9,109.4734805,17,31,95136.25374
2,38.12164736,747.6,102.1059337,13,69,95625.98453
3,78.71538639,1350.21,66.31270071,7,53,91824.33576
9,89.66727233,1191.84,176.9074716,2,90,96210.62504
3,135.9617518,1423.8,79.29723066,2,17,92282.01417
2,39.17160501,1984.92,206.440934,22,59,90703.02889
11,186.1329134,1310.89,95.79996302,2,91,96942.56536
5,168.6366127,550.45,24.2366722,1,67,95276.85404
2,101.9101969,1321.3,99.81572755,15,9,96659.15776
8,265.8253324,1272.04,195.5699989,1,15,100164.5761
3,134.7382839,1261.5,104.1125459,4,17,94191.68479
4,104.2478872,757.12,94.99019572,19,96,96255.92464
3,34.96981245,507.7,15.29862769,13,24,94092.50723
3,95.68922305,130.53,24.13301892,5,54,96604.44353
10,392.612445,510.41,137.3756715,1,73,107851.6071
8,376.8346185,126.13,-17.8403422,1,60,104461.3153
2,53.42881749,944.57,92.3265223,1,31,91610.06133
1,38.77983123,1298.74,58.23042974,4,11,92163.05434
2,67.38738587,1287.52,168.1279688,8,30,93733.85721
1,26.47139698,315.01,25.54424898,22,77,97594.95322
2,121.1175907,1931.6,168.7799257,10,85,91015.23077
4,75.91098033,1306.23,147.6688745,22,97,95939.34003
2,29.96169858,200.45,18.65209918,5,61,93470.02412
3,90.30084463,621.9,77.18363091,7,7,96146.22543
1,70.8030675,568.63,72.48963654,19,88,97752.06966
7,116.8822498,1440.79,127.8824888,1,77,92916.01071
3,49.75673099,264.79,43.87538396,6,68,96399.78777
10,287.5764428,1186.75,134.0252439,1,80,100456.1632
3,130.0052362,1184,132.1881116,21,29,98786.46704
4,148.8423162,404.62,33.67139076,21,94,98774.88064
2,20.7532983,632.66,48.17357988,20,4,97061.42913
6,144.9227712,1636.38,230.5266703,2,69,96854.61492
3,125.9713609,427.63,-67.7078009,1,47,93985.42954
1,33.62900276,247.75,35.79271775,6,45,95678.22674
8,268.2621964,94.92,-15.42206988,1,19,102971.6559
2,120.9105426,1161.91,44.04475029,3,29,94207.25528
1,40.26318442,253.87,-2.691956878,11,17,97020.01759
2,35.54001472,57.45,-45.57079539,12,34,96044.94764
1,42.89480484,515.82,10.44358057,18,14,98063.56311
2,59.69883075,1986.16,226.8714872,19,17,93294.61958
2,34.49254165,1628.1,121.2610841,1,28,91619.18365
2,13.54352421,455.65,70.37146897,4,85,92574.02337
1,51.47935534,1655.31,169.3509918,21,15,94797.35996
10,426.8789563,303.08,-4.865364948,2,12,109434.6507
3,114.4006325,682.14,44.61356782,24,75,97755.41954
6,82.64973969,1669.85,177.1563373,1,32,91972.61964
6,112.1376191,29.87,86.85666406,2,92,98642.11357
2,106.6111309,408.67,24.1447664,16,22,96953.99839
2,1.824653403,601.37,117.4938827,15,52,96417.36103
2,107.4144139,439,65.57518741,2,5,95531.5213
3,68.4054935,333.47,77.55398485,14,73,96769.75676
2,35.27888801,1184.22,17.76036918,1,60,90130.7627
5,39.7981415,1570.32,169.3789444,2,34,93709.78346
3,96.2155308,1943.89,260.0786076,10,13,94965.45855
1,36.00056708,1655.06,133.7072181,16,59,91622.92379
6,36.78593348,1319.58,218.6005001,1,14,93368.13212
1,51.0025998,50.31,91.66133903,9,93,97383.89343
4,70.91657043,632.93,17.078562,1,82,93718.21723
3,168.8002564,1117.04,22.63367359,22,32,99334.06205
1,51.17487222,730.03,46.33635913,20,81,94831.82138
3,44.07477053,1640.41,145.9131477,15,75,92589.17512
4,76.83579541,178.26,37.62509264,18,44,99899.06836
2,98.5549653,1926.5,161.4201704,3,47,91390.17734
2,83.13545986,1054.18,123.2991459,1,24,94909.04085
9,185.4097266,928.64,43.41562619,1,47,96686.77933
3,138.9453973,1696.02,197.5901697,1,57,92340.34939
2,48.72578926,1394.92,162.0603895,1,25,92984.6739
7,157.5541031,1985.11,151.2530266,1,77,93464.47815
5,83.79687769,1603.42,100.3529994,1,89,89324.52235
1,54.44852993,1835.76,120.8291126,1,26,88051.51093
2,77.21580902,554.01,26.64401543,22,5,99668.71871
3,146.3521296,1446.68,176.5314384,19,79,98207.30073
1,71.36346234,1519,113.3677227,12,65,93806.22499
2,93.35800206,1905.54,150.6736459,1,85,91394.3484
9,324.0279381,1366.81,102.6809515,1,22,102296.9687
4,49.04211392,1501.41,130.9624802,4,0,93455.64803
1,9.551772694,69.4,-27.7629102,6,89,93171.50856
2,58.1882428,1447.74,92.1908744,2,61,90366.58221
4,84.84966998,1475.5,146.6069926,7,97,91469.59226
3,64.49077844,1344.8,114.2908774,1,92,92154.51827
2,91.99266651,1807.32,167.6190431,18,96,93199.03739
1,53.43700428,589.86,-18.11564545,21,32,95594.07135
4,180.4838312,1768.29,138.928489,5,66,94039.1477
6,129.7443828,1211.47,174.6036563,1,64,94143.3173
1,5.904504277,511.96,26.52873124,15,22,96373.22539
10,115.0718078,1060.55,172.4961488,1,67,97314.80382
1,31.52123286,1071.6,38.63487841,13,14,93404.10258
2,32.363196,615.85,121.3540509,14,64,94845.98674
3,90.72018049,300.04,-52.56879377,2,53,95868.86865
3,62.48351611,1745.5,169.0978465,1,66,90897.10496
1,18.55448322,810.82,66.46845229,8,73,92818.77618
2,66.05211101,1384.67,121.2635923,14,75,93811.70203
3,20.09058642,477.71,61.79027129,21,41,94569.28623
1,54.61079045,1007.87,93.87139971,22,34,94620.64369
7,100.186837,1777.84,219.5045025,1,85,91025.12282
2,92.70680468,168.12,41.84085854,20,2,101470.0049
4,176.9743054,1528.37,115.1014429,20,0,100360.8799
1,43.05657094,59.86,-65.61349686,13,52,96795.77487
2,63.29786424,1991.66,211.6477896,24,63,93808.256
2,87.36893653,111.24,-64.13256788,16,76,94823.01682
3,96.66705254,1076.33,16.63277351,9,46,95678.24686
2,69.91072053,1834.23,139.579223,15,24,93310.75782
4,92.44329717,487.85,62.56523591,11,28,97251.08004
4,95.03561767,521.54,13.25539143,22,32,98194.2774
1,15.49577524,576.64,33.4385081,12,88,91584.32634
2,6.541447177,691.64,109.152227,24,91,94902.60485
2,79.64037641,1664.46,104.1622253,22,81,92518.51158
4,131.7288735,1017.55,74.94156177,2,96,94229.34822
2,110.9072171,1852.34,282.750592,13,26,95665.87409
3,51.95906226,1405.81,71.28839264,10,16,90931.81553
2,94.29615194,488.37,28.3544946,22,40,99094.41142
1,51.95996181,1426.65,75.97085175,14,43,90188.07452
3,23.36901671,70.64,0.735412199,8,34,95985.52202
2,50.69517871,231.28,82.98116922,24,48,97509.81023
2,100.0561798,1364.18,57.84186389,22,59,92572.4914
7,164.4940517,787.15,69.40933813,1,90,96813.63952
1,8.35084363,651.92,98.70104017,18,12,95612.29617
2,40.31437439,1072.25,107.3614816,13,67,92844.16971
2,70.08039289,1530.59,69.10097245,11,1,92297.97453
3,89.84646313,159.06,44.28386863,19,38,98703.89346
1,42.99271954,1194.8,89.29732278,24,36,93260.87559
3,78.20222152,1142.93,59.1305739,23,91,92617.93609
5,91.78930586,851.53,69.1050181,2,50,96079.9603
2,39.66168638,1106.59,108.7893747,21,63,93350.00125
3,101.6055863,719.34,51.18023301,4,12,96609.58586
8,263.9122264,300.5,-31.69600505,2,23,101736.1083
4,87.59621574,1663.38,154.7475532,4,5,93553.09562
6,189.5965778,765.4,69.22905993,2,41,96589.06287
3,136.8409791,815.8,43.94300387,24,47,99324.03033
5,246.1964841,210.71,-0.401771873,1,16,103784.9283
2,57.1394158,1165.9,90.34890068,22,53,95914.2541
1,66.12557828,1745.24,157.2601445,11,5,93956.53429
2,102.5319174,1792.32,240.9473377,16,84,94243.30233
2,26.35822958,1545.62,119.6980904,19,95,90851.98278
4,91.3299403,1207.18,172.3484269,19,28,99349.4123
3,13.2842781,222.93,-37.03137096,14,78,92171.12546
9,322.2348913,949.66,48.92906184,2,63,103487.1346
5,157.9317367,763.63,7.720842153,3,59,97646.90152
1,25.39947936,1542.74,80.58910796,15,33,91232.50633
3,100.171236,1206.3,28.20099204,6,22,92404.1928
1,24.39726489,1934.6,249.7804041,6,25,90848.15701
4,97.04978069,1875.52,111.6147302,2,50,91192.1921
3,159.2401437,1707.82,75.85710337,3,40,92935.41414
1,36.17519215,965.15,60.98754787,16,97,93528.48068
5,65.10406835,329.74,40.92400245,1,32,95070.74308
4,65.80630522,1472.85,160.6289955,11,38,94879.28587
1,33.68131483,656.5,48.10794858,9,94,92114.99462
1,50.37779413,319.97,96.79472708,22,20,100288.3012
8,70.06691358,230.4,34.84026998,1,7,96467.15349
7,99.18571914,662.94,110.2369946,1,58,97446.36455
8,182.2673618,954.47,62.37331434,1,88,97295.7517
2,55.4378926,293.87,-25.7081749,4,31,96488.7383
2,107.9465231,1844.74,173.8504128,18,84,94879.48723
2,40.40284626,471.77,-99.26842526,3,48,92562.15848
3,60.78278092,1265.67,48.36178148,22,66,93633.49767
9,309.5241144,905.79,140.3137148,1,3,105991.5071
6,208.4933731,1334.56,109.9296491,3,13,99549.58464
1,49.47365867,498.5,63.82677668,21,67,96615.84437
9,242.717278,617.83,185.6382935,1,18,103828.8117
1,37.65978126,927.05,38.99848713,16,86,92169.24166
3,145.0101159,1743.01,152.1512747,16,9,96374.45998
5,125.917117,1604.87,130.7605111,1,37,95317.93394
3,60.77378753,1917.91,125.5072206,12,29,89704.53939
8,93.66165288,1413.37,76.57400373,2,51,92173.21604
1,21.10034185,782.81,153.4304398,11,78,92661.20656
8,176.6317536,621,164.9699314,2,3,100013.2353
5,42.40976802,627.94,85.06209199,2,40,94691.6628
3,73.73814422,1921.44,197.3481295,22,80,93894.17707
1,-8.499109139,1227.59,85.14228229,16,68,91795.37032
4,103.3810005,44.78,11.07073259,18,51,99774.9583
4,136.375932,690.16,27.26074638,23,11,100202.5124
1,34.55867049,1868.03,161.527268,3,32,90600.33322
5,198.8252993,973.22,12.45728182,2,46,98206.36809
5,96.87765457,1129.26,44.01261355,3,68,93281.63071
2,68.0528819,1854.31,197.2957214,15,28,93145.75982
5,130.0578933,1341.57,90.10937198,1,95,92671.32128
7,137.4226331,510.34,68.48763949,1,3,99848.02693
2,51.76778864,1473.88,163.775157,15,54,93525.77346
3,88.98776807,1843.09,158.5104168,13,67,92430.1877
6,29.11475633,1622.2,61.71159748,2,74,87673.21841
7,364.7740873,1558.47,200.6399292,1,96,101647.728
4,64.0323052,706.09,28.05884499,19,92,94416.29608
3,114.6283336,293.64,-46.51943653,17,66,96551.71951
2,20.1721208,1046.09,87.49867888,11,75,91559.38433
1,35.73533929,365.69,11.02109776,12,50,95627.70609
2,57.492024,1309.32,124.5344461,9,3,94538.97442
1,38.07759328,1663.43,163.70493,1,19,90897.86545
5,238.1253921,758.17,125.3176973,3,52,99092.35788
3,69.26644928,1786.86,205.6298213,14,92,90164.20768
4,175.6092432,1902.66,223.2513482,19,79,95992.80768
5,185.1980006,935.7,84.72589085,2,96,96202.24272
1,6.668550862,1390.66,130.9167937,11,70,88731.31787
2,47.11763408,771.77,58.75096719,9,38,93231.17309
3,176.2284075,1731.09,184.3535911,15,19,96519.11712
3,150.9662955,364.56,18.86468624,23,53,98750.05797
9,358.2085092,13.68,57.58892572,1,10,109563.2693
2,114.9102531,995.57,113.9999341,21,68,96239.42569
2,79.65029251,616.75,12.65359057,10,24,97409.04448
5,73.03220024,204.53,-1.278985585,1,49,94506.86692
2,103.2666375,1650.68,101.6671884,18,62,92659.70493
6,252.4511394,1456.11,110.7945855,2,38,98519.08454
3,114.5343562,355.54,0.887326412,22,89,97648.1801
4,177.9618064,345.06,7.074249246,17,45,101678.6168
7,214.8054287,569.06,77.55448526,1,1,100155.1704
3,14.64011914,1463.4,81.07234381,16,44,93125.00308
4,99.47291825,1358.14,9.049584948,14,12,93337.8234
5,263.753041,1776.86,142.5381744,1,55,97709.81927
8,101.7291059,524.16,134.9983322,1,80,96995.50115
7,85.51802434,1093.95,122.8947871,1,47,94593.59359
2,39.04761179,407.53,70.55080847,19,9,98898.92958
1,42.16357449,510.22,55.74767004,9,67,94529.21572
